ID,HousePrice,yhat,delta
4890,333080.0,317092.8316354619,15987.168364538113
680,421548.0,436604.8959244691,-15056.895924469107
6026,512450.0,548363.0930315296,-35913.09303152957
1088,420211.0,378105.1780959858,42105.821904014214
4540,409374.0,449916.23309908126,-40542.23309908126
9149,469868.0,485128.21996042354,-15260.219960423536
4990,217676.0,217445.61174043312,230.3882595668838
603,198206.0,204987.38661967774,-6781.386619677738
5164,217425.0,208137.2396449503,9287.760355049686
5650,221968.0,255393.9757699349,-33425.975769934914
9048,333758.0,299546.4670626808,34211.53293731919
14,152158.0,144706.8280500892,7451.171949910786
7552,324917.0,311658.4399693148,13258.560030685214
6983,252585.0,232977.04535538223,19607.95464461777
5816,446186.0,454739.6574230232,-8553.657423023193
7356,374947.0,398858.063724089,-23911.063724089006
7455,293751.0,321583.4497213709,-27832.449721370882
9251,460305.0,356267.44056787825,104037.55943212175
7845,333771.0,354631.6514786463,-20860.651478646323
315,297246.0,278440.20955523377,18805.79044476623
5276,153078.0,180470.47278732638,-27392.472787326376
8315,197639.0,187870.74115685446,9768.258843145537
5397,298751.0,232789.1054381729,65961.8945618271
9136,387845.0,346204.9583850304,41640.04161496961
3935,237412.0,204124.49392475697,33287.50607524303
7597,162719.0,127620.32498110295,35098.67501889705
3274,352041.0,296409.4348655406,55631.56513445941
8067,149893.0,143070.02639486134,6822.973605138657
1548,348164.0,306089.37572081824,42074.624279181764
8684,278991.0,324932.4526490226,-45941.45264902263
6743,282735.0,249173.79908234542,33561.20091765458
2608,250290.0,270898.3242320458,-20608.324232045794
3272,230519.0,233977.24352804778,-3458.2435280477803
4840,302354.0,275265.8793542351,27088.120645764924
8516,359881.0,376054.8922443325,-16173.892244332528
2109,234110.0,223268.2504079013,10841.749592098698
4706,467455.0,444982.511332001,22472.488667998987
1056,194449.0,193654.94953535334,794.0504646466579
2844,163071.0,256134.5160997633,-93063.5160997633
2400,441216.0,397188.74469515873,44027.25530484127
2085,263962.0,230420.32020606162,33541.67979393838
6680,365813.0,338725.82132208045,27087.178677919554
2073,150492.0,191181.26746114544,-40689.26746114544
2244,329204.0,307929.9839693851,21274.016030614905
256,436229.0,486325.77966184204,-50096.77966184204
842,191735.0,226205.16540986978,-34470.165409869776
3459,192840.0,191502.76585112873,1337.23414887127
5921,427550.0,507868.29821079614,-80318.29821079614
7393,473887.0,492021.2408005427,-18134.2408005427
3025,437750.0,472154.25045887387,-34404.25045887387
9259,283448.0,343036.62866193254,-59588.62866193254
7013,86532.0,141468.21124159923,-54936.21124159923
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.65488023683,-7485.654880236834
7551,225509.0,179284.5664838983,46224.43351610171
9278,254823.0,274843.9309996055,-20020.93099960551
2782,553198.0,546754.1678711834,6443.8321288166335
3226,147777.0,152634.00867302495,-4857.008673024946
9271,704918.0,705316.1188203595,-398.11882035946473
5134,248599.0,467901.0075799014,-219302.00757990137
60,143966.0,134322.60827598642,9643.391724013578
1575,178522.0,215518.1816522465,-36996.18165224651
9046,639138.0,678543.9997462629,-39405.99974626291
7643,118284.0,115098.94145755503,3185.0585424449673
5734,337155.0,326484.7450238911,10670.254976108903
871,174022.0,179007.01627161025,-4985.0162716102495
4808,658265.0,463249.594896746,195015.40510325402
1776,356173.0,515620.15575270215,-159447.15575270215
4857,360940.0,459595.6072988546,-98655.60729885462
1439,368445.0,382485.24427973584,-14040.244279735838
8694,163949.0,185558.89587447076,-21609.895874470763
9250,153689.0,139358.786230634,14330.213769366004
1511,302261.0,290730.0543320495,11530.945667950495
7034,467331.0,370504.71078455716,96826.28921544284
8904,226820.0,240896.2591473996,-14076.2591473996
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.2592748547,-10087.259274854674
1416,154762.0,189143.65993462128,-34381.659934621275
7535,344867.0,302333.63847301755,42533.36152698245
2305,482082.0,461507.5152048733,20574.484795126715
6281,506699.0,496909.62756360887,9789.372436391131
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.27877911774,-8882.27877911774
8858,187939.0,185575.5506599428,2363.44934005721
1760,312990.0,333917.45926764404,-20927.459267644037
2220,309335.0,274972.30000455276,34362.69999544724
2030,499574.0,443434.50262373226,56139.49737626774
2988,405473.0,446247.67778079683,-40774.67778079683
6296,280167.0,293803.92498200113,-13636.924982001132
8561,278404.0,289353.1067562713,-10949.106756271329
6652,253887.0,212571.1464663858,41315.853533614194
794,471805.0,381853.6770997062,89951.3229002938
5010,717145.0,655330.3501117419,61814.64988825808
1651,287973.0,316022.4138662629,-28049.413866262883
1153,192611.0,85013.51753473509,107597.48246526491
6699,340238.0,381003.9471564067,-40765.947156406706
2323,638356.0,607940.0504250056,30415.94957499439
8064,402413.0,412157.4022992998,-9744.402299299778
2081,171552.0,195131.76214285477,-23579.76214285477
481,169432.0,187508.01643925044,-18076.016439250438
6164,360433.0,329118.9643528034,31314.03564719658
3945,406771.0,417511.2586887394,-10740.258688739385
7295,368740.0,410513.97068535665,-41773.970685356646
6939,131151.0,171813.26950516336,-40662.269505163364
6522,272931.0,306814.90540538833,-33883.90540538833
6159,394778.0,508358.347921782,-113580.347921782
2237,241792.0,331633.5473434725,-89841.54734347248
3815,309175.0,278916.5538180571,30258.446181942883
2443,485487.0,472878.9362581137,12608.06374188629
8012,197788.0,212188.75408662498,-14400.754086624976
1150,155903.0,185780.17458949707,-29877.174589497066
7376,84759.0,100989.64114675923,-16230.641146759226
5464,306619.0,368588.9923912723,-61969.99239127227
8393,258918.0,345917.2353125604,-86999.2353125604
850,302372.0,278365.0104176552,24006.989582344773
3581,218902.0,243481.4878353189,-24579.487835318898
2971,529260.0,480630.27843075636,48629.721569243644
7866,517452.0,448965.51060738927,68486.48939261073
3680,91563.0,86875.85414123558,4687.145858764416
3260,643249.0,516918.83615415863,126330.16384584137
6554,219561.0,225428.7238057827,-5867.723805782705
1748,332850.0,325671.80242674716,7178.197573252837
7726,371666.0,392411.85827476496,-20745.858274764963
1431,180968.0,178187.7046785495,2780.2953214505105
2908,240062.0,241697.85177057804,-1635.8517705780396
6545,268152.0,315464.3281027736,-47312.32810277358
6705,445255.0,504568.7606585768,-59313.76065857679
5499,204891.0,220499.69664676228,-15608.696646762284
7703,183769.0,179611.7033275697,4157.296672430297
2763,311786.0,287991.8567383543,23794.143261645688
2165,333248.0,365459.8754927927,-32211.875492792693
1916,416819.0,470807.8089307967,-53988.80893079669
7682,245922.0,284914.46964113694,-38992.46964113694
2518,268955.0,300474.1037981732,-31519.103798173193
4662,598536.0,568890.6216572755,29645.37834272452
6157,171426.0,141764.00405534715,29661.995944652852
7171,405117.0,351779.7029496392,53337.29705036082
773,171345.0,159526.08245379323,11818.917546206765
4060,256763.0,246431.9956648481,10331.004335151898
9347,299381.0,361484.6228336846,-62103.62283368461
6562,211071.0,179392.64427674047,31678.355723259534
8587,298083.0,293550.3485954814,4532.651404518576
7983,460545.0,521060.88110833033,-60515.88110833033
2529,109271.0,112574.94960899718,-3303.94960899718
4902,212671.0,284124.6005963463,-71453.60059634631
5031,384010.0,328882.1575450536,55127.842454946425
7888,296604.0,360348.64369561855,-63744.64369561855
3545,249092.0,245636.34706422052,3455.652935779479
7516,596728.0,415594.0748012779,181133.9251987221
1763,402901.0,397039.0815292366,5861.918470763427
2533,238566.0,223512.73285717977,15053.26714282023
8373,185015.0,181337.36688148696,3677.6331185130402
8732,334744.0,339718.6918214503,-4974.691821450309
2593,480142.0,464765.87327084027,15376.126729159732
8251,205006.0,208313.22641001173,-3307.226410011732
4795,409570.0,434098.0129796775,-24528.01297967753
1100,256838.0,236746.57625008383,20091.423749916168
4299,159185.0,153926.67408349633,5258.3259165036725
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.82352652834,-6225.823526528344
726,442593.0,493579.2822041859,-50986.2822041859
1042,327443.0,312967.8169386111,14475.183061388903
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,174134.64216695182,-44034.64216695182
6878,278209.0,347662.52334565256,-69453.52334565256
2706,202190.0,249481.36060359015,-47291.36060359015
8145,366884.0,315926.2953487016,50957.70465129841
6305,608804.0,492457.1122252228,116346.88777477719
7159,219290.0,183642.32291399798,35647.67708600202
2987,163081.0,156053.21324619232,7027.7867538076825
540,101403.0,131775.36864957836,-30372.368649578362
6676,374031.0,415896.1578370269,-41865.15783702693
8309,507240.0,595381.1452027633,-88141.14520276326
8886,200688.0,202177.39168091878,-1489.3916809187795
1967,278007.0,220022.65567667983,57984.34432332017
345,151117.0,182472.85453058683,-31355.854530586832
4802,285759.0,328079.3469890979,-42320.34698909789
7905,252125.0,531707.3894929797,-279582.38949297974
3749,325309.0,346426.9917541152,-21117.99175411521
4493,286144.0,303192.95477869775,-17048.95477869775
6900,111208.0,421698.38116804016,-310490.38116804016
6609,371146.0,438323.4858500349,-67177.48585003492
1943,459828.0,416540.9703750035,43287.029624996474
5681,454541.0,408921.62264691707,45619.377353082935
7251,152424.0,160007.23909039592,-7583.239090395917
1450,610664.0,479748.6196666288,130915.38033337123
5867,215338.0,212430.47410839717,2907.525891602825
4502,285940.0,308876.90312423534,-22936.903124235338
2103,433760.0,445213.3844853558,-11453.384485355811
4685,122435.0,165641.5541969583,-43206.554196958314
7839,158207.0,156594.43161687272,1612.5683831272763
4849,581371.0,494790.02959104785,86580.97040895215
805,324572.0,379257.3939165479,-54685.39391654788
5011,358884.0,355788.8325268748,3095.1674731252133
763,308423.0,364997.57514595194,-56574.57514595194
9006,212142.0,221577.54134112957,-9435.541341129574
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108386,-15632.143321083859
4877,305055.0,320896.437160571,-15841.43716057099
508,357614.0,516104.4828195318,-158490.4828195318
3345,465752.0,383061.6871978353,82690.3128021647
4600,205295.0,236065.95517870027,-30770.95517870027
3562,403294.0,308134.28432067763,95159.71567932237
5319,388365.0,353045.14184380183,35319.85815619817
4704,326811.0,314864.0613748391,11946.938625160896
8842,118076.0,129196.74217236985,-11120.74217236985
4981,515091.0,423110.52915423544,91980.47084576456
1770,318040.0,396978.4750461052,-78938.47504610522
1855,258957.0,265931.9123128914,-6974.9123128913925
5603,409440.0,465113.5424529747,-55673.54245297471
4186,268448.0,292910.7811034082,-24462.781103408197
6073,105649.0,165406.64918092988,-59757.649180929875
2172,296197.0,222739.9517174633,73457.0482825367
7262,327045.0,337203.03946952627,-10158.039469526266
7503,481459.0,474586.76807034505,6872.231929654954
6745,280037.0,280795.0970053803,-758.0970053803176
7606,520851.0,435628.9679600749,85222.0320399251
3414,93184.0,114986.28613067257,-21802.286130672568
4435,469333.0,525292.4578001823,-55959.45780018228
2938,539674.0,487396.52682361257,52277.47317638743
2698,588056.0,643998.1158402741,-55942.11584027414
2303,286360.0,317606.98828676046,-31246.98828676046
3334,256653.0,234583.3676166654,22069.632383334596
8963,222809.0,230540.1533259938,-7731.1533259938005
4287,242248.0,309387.7449332463,-67139.74493324629
1101,425448.0,438750.29091673583,-13302.29091673583
1413,139473.0,153741.9566823766,-14268.956682376593
872,406218.0,394942.2798961319,11275.720103868109
6936,122153.0,153249.56838111818,-31096.56838111818
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778769,7814.409622123116
5573,300270.0,322532.43135083665,-22262.431350836647
5762,277419.0,285869.71642084804,-8450.716420848039
8511,167321.0,208257.47560826177,-40936.47560826177
6379,289988.0,259895.44977841526,30092.550221584737
5327,777520.0,694270.9626947106,83249.03730528941
6267,291969.0,263116.8990194638,28852.100980536197
9262,781655.0,627654.5288642399,154000.47113576008
3121,317964.0,374357.3308074206,-56393.3308074206
4715,718976.0,690904.7846025468,28071.21539745317
4241,347510.0,303468.42896524776,44041.57103475224
8318,315872.0,358136.87878484384,-42264.87878484384
2045,446565.0,373823.54900554154,72741.45099445846
6546,335035.0,401470.1725282484,-66435.1725282484
7821,551331.0,531541.2593667607,19789.74063323927
7587,184325.0,208014.37723318723,-23689.37723318723
3340,465669.0,385101.88388782676,80567.11611217324
6345,511856.0,409011.8832246533,102844.11677534669
3675,321546.0,308809.4434672954,12736.55653270462
6209,182928.0,175342.7081841768,7585.291815823206
4483,324462.0,375159.14223420544,-50697.14223420544
7176,367682.0,451620.1363014496,-83938.13630144962
16,144245.0,133171.7775578987,11073.222442101309
5187,134612.0,125179.05430823864,9432.945691761357
5885,271912.0,306005.433256635,-34093.43325663498
5237,187585.0,167957.73188744343,19627.268112556572
2696,193262.0,157475.64548546288,35786.35451453712
6885,464878.0,504861.3945121292,-39983.39451212919
3149,491701.0,553872.8930519287,-62171.893051928724
6721,240668.0,240560.59820321095,107.40179678905406
9093,454967.0,484504.28961263003,-29537.289612630033
5347,470961.0,391248.2388355692,79712.76116443082
6242,146201.0,132595.39046916226,13605.60953083774
1893,548876.0,657331.9699817229,-108455.96998172288
3385,246347.0,237008.25027708002,9338.74972291998
5563,204044.0,253429.77840629345,-49385.77840629345
5747,308499.0,288408.40287821525,20090.597121784755
7086,313616.0,287182.2335232514,26433.766476748628
1395,324713.0,338645.7912461005,-13932.791246100503
3484,332631.0,321931.40406508435,10699.595934915647
1258,296045.0,313298.0208077963,-17253.020807796274
2484,241940.0,225710.45372542331,16229.546274576685
7064,290872.0,265854.40209742874,25017.59790257126
4865,208381.0,194634.9662117256,13746.033788274392
8274,206579.0,241594.24402551603,-35015.24402551603
3194,491568.0,623071.0887423109,-131503.08874231088
2322,485229.0,482343.8039941191,2885.196005880891
8785,79410.0,66867.241324699,12542.758675300996
6710,446292.0,414951.019341837,31340.980658163026
1190,602965.0,602394.4280936855,570.5719063144643
8502,511022.0,607247.5606963595,-96225.56069635949
1801,236976.0,234501.87340386308,2474.126596136921
661,402063.0,371233.5505591388,30829.44944086118
8489,234950.0,232152.69857955968,2797.3014204403153
3855,170733.0,176548.3404008756,-5815.340400875604
5461,132909.0,100085.28740952203,32823.71259047797
6621,538133.0,487086.2531394887,51046.74686051131
833,312155.0,394243.64004122495,-82088.64004122495
3864,300483.0,282572.406836396,17910.593163603975
1634,175598.0,175202.22082927046,395.77917072954006
8945,211664.0,221099.8927705269,-9435.892770526902
3392,129611.0,119498.22271638668,10112.777283613323
3595,249394.0,255946.5074569168,-6552.507456916792
6489,297248.0,294762.159601526,2485.8403984740144
7161,658390.0,506528.93549778167,151861.06450221833
9232,558044.0,479900.7719721141,78143.2280278859
6441,218374.0,185616.12821596686,32757.871784033137
516,164566.0,201468.30019542537,-36902.30019542537
2255,587423.0,545152.2466645836,42270.75333541643
1260,289043.0,282893.9844152058,6149.015584794222
4082,472544.0,527669.0882958508,-55125.08829585079
1062,95635.0,131710.99438964174,-36075.99438964174
7316,182010.0,225795.11947221786,-43785.11947221786
4250,137307.0,139169.9882787757,-1862.9882787757087
4486,313656.0,255149.2429558828,58506.7570441172
1566,205566.0,205108.23173189588,457.76826810411876
8026,322706.0,273402.99952393345,49303.00047606655
6629,337822.0,381026.8142499125,-43204.81424991251
2168,556336.0,540664.2521882012,15671.747811798821
8844,466903.0,406231.59726207197,60671.40273792803
632,329502.0,365322.6263839422,-35820.6263839422
6692,106511.0,110310.73264471572,-3799.7326447157247
90,195781.0,169815.30814868808,25965.691851311916
227,201580.0,201781.0467671693,-201.04676716928952
2374,310522.0,269526.41049576766,40995.58950423234
3046,285359.0,308436.6761173806,-23077.676117380615
1954,227258.0,183204.9407694168,44053.059230583196
3417,347466.0,293214.48563698574,54251.514363014256
570,567768.0,566358.6383789732,1409.3616210267646
3305,189349.0,199032.54263389166,-9683.542633891659
2295,579692.0,474022.5097664501,105669.4902335499
2246,615573.0,549710.0406297889,65862.95937021112
7837,356893.0,487978.3678262748,-131085.36782627483
898,350373.0,358406.3771651921,-8033.377165192098
2010,285160.0,294498.7464824889,-9338.746482488874
7141,330122.0,349547.707492342,-19425.707492341986
4787,786952.0,551380.4713640977,235571.52863590233
2177,344979.0,362806.46871163894,-17827.46871163894
6999,257019.0,302745.3721620297,-45726.37216202967
6405,194611.0,197988.50030964665,-3377.5003096466535
5302,295182.0,314162.85663461353,-18980.856634613534
3357,283118.0,260039.57068038522,23078.429319614777
6482,283545.0,276461.81206455297,7083.187935447029
5961,418161.0,437292.19209606235,-19131.192096062354
7406,557606.0,553216.8548311861,4389.145168813877
5160,376857.0,424617.33100406086,-47760.33100406086
4629,478355.0,473855.7029308167,4499.297069183318
1197,184584.0,196215.83257119972,-11631.832571199717
5627,260760.0,224675.8717579373,36084.128242062696
1668,135358.0,152532.11739012034,-17174.117390120344
7669,103444.0,83465.3677668336,19978.632233166398
8359,624548.0,610841.46251683,13706.537483170046
196,302546.0,436290.64199860714,-133744.64199860714
8229,100980.0,110571.2570113027,-9591.257011302703
6317,150909.0,182113.61062173586,-31204.61062173586
8134,387272.0,418615.2725464144,-31343.272546414402
4633,289793.0,276516.0971127706,13276.9028872294
5076,338480.0,393790.839310555,-55310.83931055502
6128,351973.0,349229.10658180114,2743.893418198859
4634,252766.0,250735.466185342,2030.5338146580034
46,229781.0,210982.40100475724,18798.598995242763
4543,322814.0,364260.4577363418,-41446.45773634181
3478,206329.0,218412.52510176392,-12083.525101763924
9054,385228.0,397825.9408729241,-12597.940872924111
7631,88885.0,217071.7104714312,-128186.7104714312
1105,324350.0,242104.06066179823,82245.93933820177
769,645791.0,552478.3976815469,93312.60231845314
1345,652739.0,577549.8251415561,75189.1748584439
7877,263294.0,215499.51555015965,47794.484449840355
7929,116627.0,219552.6397613411,-102925.6397613411
7525,127909.0,176329.16059065724,-48420.16059065724
8542,392845.0,321754.8287795843,71090.17122041568
8074,428760.0,479011.3874442382,-50251.38744423818
924,357611.0,321990.5546894729,35620.44531052711
6619,275274.0,293158.5592575108,-17884.559257510817
1963,137021.0,104899.79126791882,32121.208732081184
7318,418899.0,461210.4779087105,-42311.47790871048
5969,143349.0,160692.77023726414,-17343.770237264136
5873,94697.0,99298.54713945035,-4601.547139450355
1791,560181.0,578111.9892279607,-17930.9892279607
1978,502025.0,475080.9523439799,26944.04765602009
2890,284186.0,252527.52611694756,31658.473883052444
7188,186867.0,188788.12594035038,-1921.125940350379
2074,124482.0,128788.15224000248,-4306.152240002484
1324,404895.0,384755.9058154842,20139.094184515823
7700,533702.0,412808.6612382324,120893.3387617676
5882,95130.0,115785.35486053441,-20655.35486053441
7121,370703.0,371097.0744892114,-394.07448921137257
1632,123881.0,112123.96515861669,11757.034841383313
8756,356842.0,301235.7124678426,55606.28753215738
5958,497672.0,507570.86075725534,-9898.860757255345
1879,321144.0,314787.2593513694,6356.740648630599
8174,305833.0,280046.46549936803,25786.53450063197
6785,302037.0,373597.5488141479,-71560.54881414789
330,285761.0,307121.56285049714,-21360.56285049714
7047,431568.0,457704.6828287551,-26136.682828755118
538,438983.0,360593.90133287193,78389.09866712807
1965,288506.0,278625.3423519457,9880.6576480543
5195,275300.0,271289.0942929885,4010.905707011523
1775,200558.0,157252.8952182223,43305.104781777714
5036,257238.0,230891.50422233145,26346.495777668548
9272,318764.0,404029.98916722,-85265.98916722002
8670,503089.0,500285.97055381996,2803.0294461800368
3849,332765.0,368512.618940311,-35747.61894031102
3778,357178.0,348695.72983242426,8482.270167575742
8984,315830.0,637943.926168109,-322113.92616810906
1907,387677.0,470715.24932405865,-83038.24932405865
2437,484958.0,476545.16115751764,8412.838842482364
3663,391313.0,449630.1181594165,-58317.11815941648
5267,358545.0,357229.90225434094,1315.0977456590626
8911,259283.0,289733.969218289,-30450.969218289014
1920,145294.0,150452.75926679096,-5158.759266790963
38,611812.0,489439.7354345752,122372.26456542482
2623,514802.0,432130.7184368521,82671.2815631479
6982,169833.0,186591.5903574021,-16758.590357402107
3047,323343.0,304021.4767908785,19321.523209121486
6479,270698.0,343608.95777843,-72910.95777843002
1075,221829.0,306694.6937400901,-84865.69374009012
3125,225630.0,297782.99059101875,-72152.99059101875
8991,272648.0,222236.00513934874,50411.99486065126
1430,167631.0,201886.0711348928,-34255.07113489279
7155,168095.0,184828.30556912866,-16733.305569128657
4603,385512.0,274113.3097860763,111398.69021392369
4627,159672.0,174310.884850635,-14638.88485063499
3563,364872.0,294586.70414856804,70285.29585143196
3887,425796.0,476501.28011683543,-50705.280116835434
4470,423595.0,436159.4189517427,-12564.4189517427
488,363317.0,385784.26713788835,-22467.267137888353
2336,235611.0,220777.3332000803,14833.666799919709
1154,301427.0,254800.10410577717,46626.895894222835
1069,166703.0,132263.5910707102,34439.40892928981
5760,494968.0,438383.9243085328,56584.07569146721
4048,173300.0,177463.89327952024,-4163.893279520242
500,249188.0,286878.13051890064,-37690.13051890064
8166,310240.0,337216.6200831744,-26976.620083174377
5417,193642.0,218604.38976481312,-24962.389764813124
6528,125956.0,93644.57642610726,32311.42357389274
3734,529869.0,451976.42953918915,77892.57046081085
3170,357402.0,160860.23066696373,196541.76933303627
2435,588315.0,567719.8773370743,20595.122662925743
6270,345671.0,283521.8620537306,62149.13794626942
3162,266132.0,289278.186764417,-23146.186764416983
2477,164297.0,166877.84996315467,-2580.849963154673
841,178651.0,191929.46146594585,-13278.461465945846
5673,325852.0,379446.51845029835,-53594.51845029835
1399,533270.0,488447.46048200835,44822.53951799165
7722,285236.0,214637.42068388313,70598.57931611687
1198,121121.0,115926.54963011961,5194.450369880389
2620,169464.0,246528.32561718495,-77064.32561718495
9089,639929.0,581197.066621854,58731.93337814603
4824,184847.0,229836.7260658432,-44989.72606584319
2545,295415.0,321892.8978515263,-26477.89785152627
5188,617554.0,562385.7764130038,55168.2235869962
7899,509985.0,516883.463456961,-6898.463456960977
4767,134114.0,124611.69016498855,9502.309835011445
4020,293388.0,315220.18508254515,-21832.185082545155
2108,370346.0,404032.4859606636,-33686.48596066359
8711,663256.0,470019.31527019606,193236.68472980394
5030,287009.0,253307.21125336198,33701.78874663802
1159,568783.0,481870.83936079935,86912.16063920065
2997,301398.0,217978.12699775278,83419.87300224722
7871,167171.0,285250.52080866136,-118079.52080866136
3537,151050.0,141217.08378481766,9832.91621518234
3391,214323.0,214259.45405646253,63.545943537465064
1582,320937.0,296686.8988999127,24250.101100087282
646,290643.0,285593.3493266671,5049.650673332915
5714,103935.0,152498.56602223543,-48563.566022235435
8652,412045.0,440313.17608446634,-28268.176084466337
5819,358434.0,420648.2530711595,-62214.25307115947
3467,415671.0,397596.7480062305,18074.25199376949
1169,439652.0,354193.04288780777,85458.95711219223
4566,259715.0,224241.91354712474,35473.08645287526
4077,89070.0,110471.5207437953,-21401.520743795307
2850,204591.0,245828.1349208873,-41237.1349208873
2641,700495.0,677288.219321901,23206.78067809902
3380,339081.0,356347.10143334593,-17266.10143334593
5280,356741.0,337180.32880154427,19560.671198455733
6891,536602.0,375207.334161455,161394.665838545
6119,160914.0,205558.01540120546,-44644.015401205455
2092,307774.0,350878.37747654587,-43104.377476545866
6423,1195094.0,804364.7599699554,390729.2400300446
3023,244398.0,216264.88436716588,28133.115632834117
4458,358483.0,292348.78744119714,66134.21255880286
3432,471840.0,438597.81676008715,33242.18323991285
1116,414074.0,485465.1863282119,-71391.18632821192
7378,225761.0,188816.39467196752,36944.605328032485
6215,187946.0,204455.2797540106,-16509.27975401061
7456,322928.0,291336.9394956263,31591.060504373687
4320,347338.0,334630.50148166035,12707.49851833965
6381,418780.0,360866.279974877,57913.72002512298
6487,396818.0,271172.56672531134,125645.43327468866
6374,378485.0,435979.76435207954,-57494.76435207954
2578,353865.0,438178.9808937196,-84313.98089371959
8297,324139.0,312250.9697659548,11888.030234045174
6991,261216.0,290630.8142183733,-29414.81421837333
5539,411336.0,429019.1175116457,-17683.117511645716
3531,193732.0,207847.15324353462,-14115.153243534616
2040,236727.0,263587.4690400123,-26860.469040012278
4784,254716.0,241608.94804094985,13107.05195905015
7329,207770.0,265669.5718585179,-57899.571858517884
2839,170202.0,194600.55835583177,-24398.558355831774
5534,285862.0,309911.4590919647,-24049.4590919647
2007,185615.0,209713.12168561362,-24098.121685613616
6898,280080.0,364653.5883373054,-84573.58833730541
3845,171327.0,161237.80951701698,10089.190482983016
6156,167778.0,165602.10454323224,2175.8954567677574
8356,455668.0,442155.13312603405,13512.866873965948
5111,136392.0,136704.66237046468,-312.6623704646772
173,109539.0,260908.44914140872,-151369.44914140872
8818,309810.0,353653.34339177795,-43843.34339177795
5951,409896.0,451093.1329747489,-41197.13297474891
5727,137033.0,179951.63067024184,-42918.63067024184
9156,280170.0,293914.7310843142,-13744.731084314175
43,125642.0,142365.6254158777,-16723.6254158777
2840,281341.0,328933.82957495196,-47592.82957495196
1251,334282.0,355897.4491784506,-21615.449178450624
7725,520776.0,475301.7474327108,45474.25256728922
1759,540399.0,519352.2219049717,21046.778095028305
4380,362044.0,369168.5118764351,-7124.511876435077
2139,356983.0,271725.41650707205,85257.58349292795
3045,272327.0,303841.8528133147,-31514.852813314705
3752,286353.0,271814.77744291927,14538.222557080735
509,257328.0,309921.236679923,-52593.23667992302
6419,299552.0,291094.1342614494,8457.865738550609
3368,325656.0,308772.23247596965,16883.76752403035
3763,484499.0,465278.9274939287,19220.0725060713
3090,307063.0,272262.04298744845,34800.957012551546
4087,906257.0,815771.1950406511,90485.80495934887
4418,120004.0,159970.5770248347,-39966.577024834696
4171,146342.0,165614.74869076384,-19272.748690763838
4949,518214.0,490800.6187435213,27413.381256478722
7306,428383.0,353424.76032090024,74958.23967909976
8117,141556.0,149627.00915059875,-8071.009150598751
4577,273700.0,262586.672484943,11113.327515056997
5332,293109.0,429574.24190989207,-136465.24190989207
5669,294186.0,310528.10968267906,-16342.10968267906
3110,186553.0,196310.55501348997,-9757.555013489968
2187,254790.0,196853.5718212477,57936.42817875231
8824,194388.0,183567.74155144795,10820.25844855205
4776,200547.0,223075.8032714801,-22528.80327148011
2417,203897.0,197803.26943512936,6093.730564870639
5990,107350.0,95104.7206267102,12245.279373289799
5244,284165.0,282797.06598560483,1367.9340143951704
4091,512769.0,519700.442165002,-6931.442165001994
1340,240896.0,224098.66035214518,16797.339647854824
3972,254775.0,240143.52626847004,14631.473731529957
702,210846.0,219072.92821694692,-8226.928216946922
5671,105507.0,113223.98904379476,-7716.9890437947615
1749,250775.0,222326.3692377398,28448.630762260203
3306,557007.0,539530.15081435,17476.849185650004
8193,272906.0,304404.9086235233,-31498.90862352331
2588,349732.0,395697.09304635494,-45965.093046354945
504,247267.0,265092.5317877914,-17825.531787791406
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456367,-11312.120845636702
4618,617226.0,538932.6421304184,78293.35786958155
4315,376095.0,422841.53555301664,-46746.53555301664
8666,233518.0,220129.00858446,13388.99141553999
1488,305801.0,342200.06867268705,-36399.06867268705
4487,362366.0,325491.5246536941,36874.47534630587
6657,244226.0,263800.156537679,-19574.156537679024
8465,273357.0,288221.9513089172,-14864.951308917196
218,403719.0,375662.7535247083,28056.24647529167
3223,159087.0,175876.0344980603,-16789.034498060297
6415,200265.0,242691.7385353423,-42426.7385353423
9157,143624.0,106280.48329325675,37343.51670674325
2339,381730.0,352046.1212740418,29683.878725958173
7654,371801.0,341665.8454077108,30135.154592289182
6505,232228.0,240653.2303843518,-8425.230384351802
1377,225007.0,243795.3094949716,-18788.30949497159
6734,256061.0,251325.17236240034,4735.827637599665
780,118012.0,166836.00540637822,-48824.005406378215
4023,328830.0,345342.79716307716,-16512.797163077164
4353,556299.0,549474.1664532672,6824.833546732785
2976,284631.0,271985.89981711056,12645.100182889437
8712,389144.0,363590.95000735356,25553.04999264644
3995,190793.0,162449.3437791944,28343.6562208056
8928,346515.0,284981.06544245034,61533.934557549655
3546,558170.0,458444.10027753265,99725.89972246735
5444,396695.0,464140.3858346897,-67445.38583468972
1225,201608.0,243220.391451084,-41612.391451084
7106,534487.0,461246.5164935552,73240.48350644478
